 한국적, Korean (adjective),4966
 피자, Pizza,4965
 터미널, Terminal,4964
 코끝, The tip of one’s nose,4963
 친해지다," To get close, to get friendly",4962
 출국, Leaving a country,4961
 최악, The worst,4960
 최상," The best, the finest",4959
 최고급, The highest grade/class,4958
 초콜릿, Chocolate,4957
 참석," Attendance, participation",4956
 찬성하다," To approve, support (a plan)",4955
 진통," Labor pains, travail",4954
 지저분하다," Be messy, soiled, dirty",4953
 지워지다, To be erased,4952
 줄무늬, A stripe,4951
 죽," In a very straight line, in a row",4950
 좋아, “That’s good”,4949
 좁히다," Make narrow,restrict",4948
 정장," Full dress, uniform",4947
 작아지다, Become smaller,4946
 일등," First class, first class/grade",4945
 이사하다, To move house,4944
 우편," post,mail",4943
 용서," pardon,forgiveness",4942
 오른발, The right foot,4941
 영화배우, Movie actor,4940
 어린이날, Children’s Day (may 5th),4939
 양주, Foreign wine/liquors,4938
 안부," safety,welfare",4937
 안," A plan,proposal,suggestion",4936
 싼값, A low price,4935
 식기, An eating vessel,4934
 술자리, A banquet,4933
 수입품, An imported product,4932
 수입되다, To be imported,4931
 수만, Tens of thousands,4930
 수돗물, Tap water,4929
 송아지," A calf,baby cow",4928
 손수건, A handkerchief,4927
 속상하다, Be distressing,4926
 소용없다, To be useless,4925
 소문나다, A rumor starts,4924
 세탁, Laundry,4923
 성별, Sex distinction,4922
 볶음밥, Frizzled rice,4921
 복사, Reproduction,4920
 배우자," A mate, life partner",4919
 밥맛, Appetite,4918
 밤색," Chestnut color, maroon",4917
 미워하다, Dislike,4916
 모집하다, Call/appeal for,4915
 동화책, A fairy tale,4914
 도마, A chopping board,4913
 대화하다, To converse,4912
 눈뜨다, Open one’s eyes,4911
 눈감다, Close the eyes,4910
 노트, A note,4909
 금메달, Gold medal,4908
 국기, The national flag,4907
 고구마, Sweet potato,4906
 겁나다, Be frightened or  scared,4905
 걷다, Walk on or  tread on,4904
 건너, The other or  opposite side,4903
 갑, 1) The first  2) the former,4902
 간호, Nursing or  care,4901
 가득히, Full,4900
 할인, A discount,4899
 한낮, Noon,4898
 팩시밀리," Facximile, fax",4897
 턱," Reason, grounds",4896
 코피, A nose bleed,4895
 충고," Advice, counsel, suggestion",4894
 추측," Guess, conjecture",4893
 차차, Gradually,4892
 지방," Fat, grease, lard",4891
 즉석," instantly,impromptu",4890
 졸다," doze,take a nap",4889
 제대하다, Be discharged from the military,4888
 정오, Noon,4887
 정답, The right answer,4886
 절약," thrift,savings,economy",4885
 전시장, An exhibition hall,4884
 저번," Last time, the other day",4883
 자매, Sisters,4882
 일자리," A job, position",4881
 일기, The weather,4880
 위, The stomach,4879
 운전하다, To drive,4878
 왼발, The right foot,4877
 옥상, On the roof,4876
 영남, The southeastern part of Korea,4875
 여전하다," Be unchanged, the same as before",4874
 양," A sheep, ram",4873
 앨범, Album,4872
 앞쪽," The front, the fore part",4871
 아랫사람, Subordinate,4870
 쓰레기통, Garbage can,4869
 신청서," Application, application form",4868
 시금치, Spinach,4867
 슬퍼하다," sorrow,feel sad",4866
 수요일, Wednesday,4865
 수고," toil,labor,pains",4864
 세상에, In the world,4863
 사이좋다, Be on good terms with,4862
 사업가, Businessman,4861
 블라우스, Blouse,4860
 불법, Buddhism,4859
 부채," A debt,liabilities",4858
 보내오다, 받다 receive,4857
 별일, A particular thing,4856
 밤새, All night,4855
 발등, The instep of the foot,4854
 바나나, Banana,4853
 묵다, Stay overnight s.w.,4852
 무," nothing,nil",4851
 매스컴, Mass communication,4850
 마라톤, Marathon,4849
 답장, An answer,4848
 다녀가다, Drop in for a short visit,4847
 놀이터, Playground,4846
 내적, Internal,4845
 김밥, Roll of rice and vegetables,4844
 금요일, Friday,4843
 구15, Ward or  district,4842
 교내, Inside the school,4841
 과외, Extracurricular work,4840
 공통점, A common point or  a common feature,4839
 게시판, A notice board or  a bulletin board,4838
 강조, Emphasis or  stress,4837
 후회," repentance,regret",4836
 학과, A department in a college,4835
 큰절, A deep bow,4834
 치약, Toothpaste,4833
 천국, Heaven,4832
 책가방, Bookbag,4831
 찌다, To put on weight,4830
 짧아지다, To become short,4829
 질문하다, Ask a person a question,4828
 진심," The whole heart, sincerity",4827
 직장인, A worker,4826
 주관적, Subjective,4825
 종교적, Of religions,4824
 정기적," fixed,regular (time sth)",4823
 전시하다, To display,4822
 전기, a biography,4821
 재학," To be in school, be attending school",4820
 장마, The rainy spell in the summer,4819
 일, One,4818
 익다," Get familiar with, experienced with",4817
 위험성," riskiness,jeapordy",4816
 운전기사, The driver,4815
 용감하다," To be brave, courageous",4814
 욕실," A bathroom,a bath",4813
 요일, A day of the week not the weekend,4812
 예보," forecast,predict",4811
 엽서, A postcard,4810
 쓰이다, Be writted,4809
 습기," moisture,humidity",4808
 술병, A bottle of alcohol,4807
 숟가락, A spoon,4806
 사랑스럽다, Lovely,4805
 비행장, An airfield,4804
 봉사하다," serve,render service",4803
 병실, An infirmary,4802
 배꼽, The navel,4801
 발끝, On tiptoes,4800
 바가지, A gourd dipper,4799
 미움, Hatred,4798
 만족스럽다, Satisfied,4797
 딸아이, Daughter,4796
 대학교수, University professor,4795
 닭고기, Chicken meat for eating,4794
 다섯,5,4793
 노랫소리, A singing voice,4792
 기침, Coughing,4791
 기억나다, To memorize,4790
 그리워하다, Yearn or  be attached to,4789
 귀가, Returning home,4788
 골목길, An alley,4787
 고등학생, High school student,4786
 개나리, A forsythia or  a golden-bell tree,4785
 간호사, Nurse,4784
 가구, Furniture,4783
 효도, Filial piety,4782
 한밤중, Midnight,4781
 포크, Fork,4780
 포인트, Point,4779
 편히," Easily, comfortably",4778
 팬티, Panties (male and female underwear),4777
 타자기, A typewriter,4776
 캄캄하다, To be pitch-black,4775
 침착하다," Self-possession, composure",4774
 채점," marking,grading,scoring",4773
 차남, one’s second eldest son,4772
 찌다," chop,hack",4771
 쪽," A portion, a side",4770
 진달래, Azalea,4769
 지난주, Last week,4768
 제출," presentation,submission",4767
 전화기, Telephone receiver,4766
 전문직, Specialty job,4765
 저기," “hey,look here,now”",4764
 잔디밭," lawn,grass",4763
 일회용, For one time use,4762
 이혼, Divorce,4761
 음력, The lunar calendar,4760
 육체적," Corporeal, of the flesh",4759
 위법," illegality,a breach of the law",4758
 원숭이, A monkey,4757
 연하다," Tender, soft, mild",4756
 엉터리," Fake, sham",4755
 어찌나," extremely,quite,awfully",4754
 약국, Pharmacy,4753
 안되다, To refuse to accept,4752
 안녕, hello/goodbye,4751
 싸구려," cheap,inferior (a bargain)",4750
 실례," rudeness,impolite",4749
