" doze,take a nap", 졸다,4889
 Be discharged from the military, 제대하다,4888
 Noon, 정오,4887
 The right answer, 정답,4886
" thrift,savings,economy", 절약,4885
 An exhibition hall, 전시장,4884
" Last time, the other day", 저번,4883
 Sisters, 자매,4882
" A job, position", 일자리,4881
 The weather, 일기,4880
 The stomach, 위,4879
 To drive, 운전하다,4878
 The right foot, 왼발,4877
 On the roof, 옥상,4876
 The southeastern part of Korea, 영남,4875
" Be unchanged, the same as before", 여전하다,4874
" A sheep, ram", 양,4873
 Album, 앨범,4872
" The front, the fore part", 앞쪽,4871
 Subordinate, 아랫사람,4870
 Garbage can, 쓰레기통,4869
" Application, application form", 신청서,4868
 Spinach, 시금치,4867
" sorrow,feel sad", 슬퍼하다,4866
 Wednesday, 수요일,4865
" toil,labor,pains", 수고,4864
 In the world, 세상에,4863
 Be on good terms with, 사이좋다,4862
 Businessman, 사업가,4861
 Blouse, 블라우스,4860
 Buddhism, 불법,4859
" A debt,liabilities", 부채,4858
 받다 receive, 보내오다,4857
 A particular thing, 별일,4856
 All night, 밤새,4855
 The instep of the foot, 발등,4854
 Banana, 바나나,4853
 Stay overnight s.w., 묵다,4852
" nothing,nil", 무,4851
 Mass communication, 매스컴,4850
 Marathon, 마라톤,4849
 An answer, 답장,4848
 Drop in for a short visit, 다녀가다,4847
 Playground, 놀이터,4846
 Internal, 내적,4845
 Roll of rice and vegetables, 김밥,4844
 Friday, 금요일,4843
 Ward or  district, 구15,4842
 Inside the school, 교내,4841
 Extracurricular work, 과외,4840
 A common point or  a common feature, 공통점,4839
 A notice board or  a bulletin board, 게시판,4838
 Emphasis or  stress, 강조,4837
" repentance,regret", 후회,4836
 A department in a college, 학과,4835
 A deep bow, 큰절,4834
 Toothpaste, 치약,4833
 Heaven, 천국,4832
 Bookbag, 책가방,4831
 To put on weight, 찌다,4830
 To become short, 짧아지다,4829
 Ask a person a question, 질문하다,4828
" The whole heart, sincerity", 진심,4827
 A worker, 직장인,4826
 Subjective, 주관적,4825
 Of religions, 종교적,4824
" fixed,regular (time sth)", 정기적,4823
 To display, 전시하다,4822
 a biography, 전기,4821
" To be in school, be attending school", 재학,4820
 The rainy spell in the summer, 장마,4819
 One, 일,4818
" Get familiar with, experienced with", 익다,4817
" riskiness,jeapordy", 위험성,4816
