" protection,shelter", 보호,844
" To wash,cleanse", 씻다,845
 To be late (time), 늦다,846
 The neighborhood, 이웃,847
 Letter, 편지,848
 Association or  union or  collaboration, 공동,849
 Reason, 까닭,850
" A plan, scheme", 방안,851
 Centimeter, 센티미터,852
 An arm, 팔,853
 To be clear/obvious, 분명하다,854
 Analysis, 분석,855
 A young girl, 소녀,856
" To pass, elapse", 지나가다,857
" order,sequence,degree", 차,858
 Product, 상품,859
 Explanation, 설명,860
 To be excellent, 훌륭하다,861
 The interested or affected parties, 관계자,862
" newly,anew", 새로,863
 Age in years, 세,864
" Get joined, be connected", 이어지다,865
 TV, 티브이,866
 Spring, 봄,867
" kind,sort,species", 종류,868
 Be low, 낮다,869
 Shoulder, 어깨,870
 Man and wife, 부부,871
" Long, for a long time", 오래,872
" A demand, claim, request", 요구,873
" To raise, bring up, rear", 키우다,874
 Lie down, 눕다,875
" To develop, grow", 발전하다,876
 Trip, 여행,877
 Death, 죽음,878
 Suffering or  agony, 고통,879
 Ball, 공,880
" To be becoming, suiting", 어울리다,881
 May, 오월,882
" to relax, take a break", 쉬다,883
" To inform, tell a person", 알리다,884
" To be full, to be filled with (PASSIVE)", 차다,885
 A lesson or  a section or  a department, 과,886
 Far away, 멀리,887
" Pull out, extract", 빼다,888
" A program, schedule", 예정,889
 Older brother, 오빠,890
" Be pleasant,agreeable", 즐겁다,891
" Boundary, limits", 한계,892
" Generally, commonly ; often", 흔히,893
" Natural disposition ; to go all out in a fight, 아주 크게 싸우다 ; the background", 바탕,894
 April, 사월,895
 To fight, 싸우다,896
" Pretty, lovely", 예쁘다,897
 Conflict or  troubles, 갈등,898
 Feel, 느껴지다,899
" will,volition", 의지,900
 A specialty, 전문,901
 To be exact, 정확하다,902
" The early days, the initial period", 초기,903
" The last, the latter part", 나중,904
 Delicious, 맛있다,905
 How many days, 며칠,906
 see 6000, 쓴 맛,907
" To go meet somebody, to go get sth", 찾아오다,908
" beauty,grace", 미,909
" use,emply", 사용,910
 one’s line of vision, 시선,911
 No sort of, 아무런,912
" A speech, discussion", 언론,913
 Investment, 투자,914
" helping, supporting, aiding", 지원,915
 To decide, 결정하다,916
 Management or  administration, 경영,917
" goal,object", 목표,918
 Growth, 성장,919
 Forest, 숲,920
" To lose, get lost", 없어지다,921
 Last year, 작년,922
 To go down, 내려가다,923
 To reach, 미치다,924
" dawn,daybreak", 새벽,925
 Garbage, 쓰레기,926
" Fast, quickly, rapidly", 얼른,927
" Wages, pay", 임금,928
 Damage, 피해,929
 A limit, 한,930
" fearful,dreadful", 무섭다,931
 one’s work place, 직장,932
" Bear, endure", 참다,933
" Size, dimensions", 크기,934
 Meat, 고기,935
 To leave behind, 남기다,936
 The Western countries, 서양,937
" The major, the chief thing", 주요,938
 To bring or  get, 가져오다,939
 Smell, 냄새,940
" soft,tender", 부드럽다,941
" Think, consider as", 여기다,942
" this,this thing", 이,943
 A public performance, 공연,944
 Man and woman, 남녀,945
" Put out, take out", 내놓다,946
" Make, create", 만들어지다,947
 Speed, 속도,948
" seriousness,gravity", 심각하다,949
 Preparation, 준비,950
 To continue, 계속되다,951
 September, 구월,952
" clean,pure", 맑다,953
 A boy, 소년,954
" News, information", 소식,955
 June, 유월,956
 Application, 작용,957
" The waist, the small of the back", 허리,958
 Goal, 골,959
 The industry or  manufacturing industry, 공업,960
 Among the rest of them, 그중,961
 Old person, 노인,962
" To earn (money) ; (2) to invite, to bring onto oneself", 벌다,963
" 1) revive, bring around, restore to life  2) save,spare,rescue", 살리다,964
 A bird, 새,965
 The english language, 영어,966
" A native, place one is from", 출신,967
 A decision or  determination, 결정,968
 Tendency or  trend, 경향,969
 A record or  a document, 기록,970
 Depending on, 나름,971
" To answer, reply", 대답하다,972
 One side, 반면,973
" Chip, mince,dice", 썰다,974
" movement,motion,activity", 움직임,975
 Image, 이미지,976
" Break, be torn, get away from", 터지다,977
" A special/unique characteristic (individuality making, peculiarity)", 특성,978
 Principal, 교장,979
" Take off, remove", 벗다,980
" Buisness, duty", 업무,981
 An entrance examination, 입시,982
 To prepare, 준비하다,983
" Young boys and girls, teenagers", 청소년,984
" Yes, i see!", 응,985
 To win, 이기다,986
 To go meet somebody, 찾아보다,987
" To adopt, assume, take", 취하다,988
" Treat, deal with", 다루다,989
 The moon, 달,990
 Company boss, 사장,991
 March, 삼월,992
 But or  however, 그렇지만,993
 one’s senior, 선배,994
 A business enterprise, 업체,995
" stature,height", 키,996
 1) To buy or  purchase or  2) look for or  seek or  want, 구하다,997
 The National Assembly, 국회,998
 So or  hence or  therefore, 그러므로,999
" To include,contain", 포함하다,1000
 Worry, 걱정,1001
 Get married, 결혼하다,1002
 If, 만약,1003
 Be straight; be honest, 바르다,1004
" The times, things", 세월,1005
 A breath, 숨,1006
" An event, a function", 행사,1007
 to realize sth, 깨닫다,1008
 Older sister, 누나,1009
 God, 신,1010
 King, 왕,1011
" More and more, by degrees", 점점,1012
" A question, a query", 질문,1013
" Be special, extraordinary", 특별,1014
" A judgment, a conclusion", 판단,1015
